question,answer
아침부터 엄청 긴장하고 나왔는데 갑자기 비가 와서 옷이 젖으니까 뭔가 안 좋은 징조 같아. 왠지 발표가 잘못될 것만 같고 마음이 너무 불안해.,예정에도 없던 소나기가 내렸고 자기가 중요한 시기에 그 비를 맞았으니 그럴 수 있어. 하지만 오늘을 위해서 자기 정말 연습 많이 했잖아. 아무 일도 없었다고 생각하고 발표 준비에만 집중하면 잘할 수 있을 거야.
너무 불안해서 심장이 콩닥거리는 게 느껴져. 약이라도 사먹을까? 불안한 마음이 진정이 안되는데 어떡하지?,"자리에 앉아서 평화로운 초원을 생각하면서 천천히 심호흡을 해봐. 그리고 발표를 끝내고 박수를 받는 자기의 모습을 상상해 봐. 마음이 진정이 되면 틀림없이 잘 해낼 수 있을 테니, 마음을 편안하게 가지고 자신을 믿어."
"내가 얼마나 열심히 준비해온 프로젝트인데, 나 정말 잘하고 싶어. 실수하면 팀원들한테도 미안하고 진짜 끝이라고.","걱정하지 마. 잘 할 수 있어, 그 정도 비 좀 맞았다고 발표를 망칠 자기가 아니잖아. 난 자기를 믿어, 그동안 준비해온 시간만큼 분명히 멋지게 잘 해낼 거야. 기운 내!"
나 정말 잘 할 수 있을까? 자기가 응원해주니까 조금 안정이 된 거 같아. 조금만 더 심호흡하고 다시 연습해봐야겠어.,"자기, 자료 안 보고도 줄줄 외울 만큼 연습 많이 했잖아. 노력은 배신하지 않는다는 말처럼 분명히 좋은 결과가 있을 테니 아무 걱정하지 마."
자기가 그렇게 말해주니 다시 용기가 생기는 거 같아. 그 정도 일에는 무너지지 않는 나를 보여줄 거야.,"그래, 잘 해낼 거라고 믿어. 내가 계속 응원하고 있을게. 우리 자기 화이팅!"
자기야 조금 전에 내가 간식거리 사러 나갔다가 길 강아지를 마주쳤는데. 기분이 안 좋고 너무 불안해.,무슨 일이야? 원래 자기 강아지 좋아하잖아. 기분이 좋기는커녕 불안했다니 걱정되게 왜 그래 어떤 상황이길래.
뒷다리를 다쳤는지 다리를 절면서 걸어 다니더라고 잘 걷지도 못해서 차에 치일 뻔한 걸 내가 도와줬어.,길 강아지라 밥도 잘 못 챙겨 먹을 텐데 몸도 안 좋아서 많이 걱정됐구나. 기분이 안 좋을 만 했네.
그러니까 말이야 내가 옛날에 키우던 강아지도 생각나면서 괜히 그냥 보내기가 그래서. 강아지용 간식이라도 사서 먹여주고 다시 보내줬어.,정말 잘했네! 역시 자기는 세심하게 잘 챙겼네. 나였어도 충분히 도와주고 싶은 맘 들었을 거야 착하네. 그 세심한 모습 때문에 내가 자기 좋아하기 시작했잖아.
근데도 자꾸 다리 저는 그 모습이 떠오르고 생각이 나네 그냥 그대로 보내면 안 됐던 걸까? 동물 병원에라도 데려갔어야 했나?,계속 신경 쓰이고 불안할 것 같으면 동물 병원에라도 데려가는 게 좋았을 수도 있어. 하지만 매번 지나가다가 힘들어 보이는 강아지를 다 도와주긴 어렵지 않을까? 그래도 충분히 자기가 많은 도움을 줬다고 생각해.
맞아 매번 그러기는 힘들 거야. 근데도 계속 신경이 쓰여서 이 정도면 일상생활에도 지장이 생길 것 같은데. 어떻게 해결할 방법이 없을까?,차라리 아까 동물 병원이라도 데려갔으면 하는 마음에 계속 신경이 쓰이고 많이 불안하구나. 그럼 차라리 한 번 나랑 같이 주변에 아직 있는지 찾아보는 건 어때.
정말 그래 줄 수 있겠어? 그럼 난 너무 고맙지. 못 찾더라도 아예 시도도 안 해보는 것보다는 훨씬 마음이 덜 쓰일 것 같으니까.,충분히 도와줄 수 있지 그게 뭐 어려운 거라고. 자기가 계속 신경 쓰이는 것보다는 이렇게 내가 도와주고 편해지는 게 나도 더 좋아.
고마워 자기야 그럼 우선 나는 강아지용 간식이라도 조금 더 사놓고 준비할 테니까. 이쪽으로 와줄 수 있겠어?,알겠어 1시간 정도 걸릴 것 같으니까 먼저 혼자 찾고 있지 말고 기다리고 있어!
연속해서 4시간째 강의를 하고 있던 어제 늦은 저녁! 갑자기 수업 중간에 목에 심상치 않은 기운이 느껴지는 거야. 순간 확 불안이 엄습하더라고.,자기는 수업에서 내내 말을 해야 하니까 목에 무리가 온 것일 수도 있어. 무슨 불안까지. 나도 말 많이 하면 목이 아픈데 말야. 크게 걱정하지 마.
아니 근데 목이 아파서. 몸이 아플까봐 불안한 것보다 강의를 못할까봐 그 걱정이 더 커. 어제 아침부터 아팠거든. 근데 집에 있는 것보다 출근하는 것이 마음이 편해서 나갔더니 말이야.,강의를 못할까봐 불안하고 걱정되는 건 내가 충분히 이해해. 근데 말야. 많이 벌어야 할수록 우선 건강이 우선이란 건 잘 알지? 건강해야 일을 하는 거니까.
건강해야 일을 하는 건 나도 잘 알아. 하지만 하루 강의를 안하면 그만큼 돈이 안 들어오니까 불안해서 집에 있을 수가 없어. 나는 늘 일을 안하면 불안해.,자기가 대학 때부터 거의 안 쉬고 일을 해서 중독 비슷한 게 있는 거 같아. 그래서 쉬면 불안을 느끼는 거겠지. 이해하지만 자기 정말 몸이 아프면 쉬어야 돼.
그래 맞아. 그래도 출근하는 것이 마음이 편해서 나갔는데 말야. 강의하면서도 내내 나 이거 계속 아프면 강의 못하는데 하는 생각을 떨칠 수가 없더라고. 어찌나 불안하던지.,일 못할 거 생각하면 당연히 불안하지. 나라도 그래. 나도 일 안 하면 괜히 내가 벌 돈 허공에 날아가는 거 같거든. 그런데 말야. 아프면 쉬는 게 남는 거야.
"자기 말이 맞아. 그래도 그 이해가 머리로는 되는데 심장으로 안 돼. 집에 있는 것보다 일터로 가야 편안하지, 하면서 일어나는 거라고 불안하니까 집에서 나오는 거라고.",자기 그러면 이렇게 생각해 보면 어때? 이거 지금 아픈 거 안 쉬어주면 난 더 큰 병이 올 수도 있다. 이거 며칠 쉬면 큰 병을 막고 오래 마음껏 일을 할 수 있다.
집에서 쉬어주면 큰 병을 막는다고? 진정되는 말이다. 그런 마음이면 쉴 수 있을 거 같아. 그래! 큰 병 되기 전에 집에서 쉬어야겠다.,"자기 불안함은 내가 충분히 이해해. 그러나 가장 원론적인 이야기를 반복해서 이야기할게. 자기 사람 나고 돈 난 거고, 건강해야 뭐든 할 수 있는 거라고!"
알았어. 자기가 그 말을 계속 반복해서 하니까 엄청나게 옳은 말 같고 귀에 와서 닿네. 알았어. 이제부터는 몸이 조금만 이상해도 우선 쉬는 걸로 할게.,견딜 수 있는 아픔은 출근하도록 하고 심상치 않다 싶으면 무조건 쉬는 걸로 하자! 출근 안 해서 두려운 거는 그저 쓸데없는 기우일 뿐이야.
"자기야, 내 착각이었으면 좋겠지만 자꾸 우리 집에 누가 들어온 것 같아. 너무 불안하고 무서워.",자기 혼자 지내는 집인데 다른 사람의 흔적이 있으면 당연히 무서울 수밖에 없지. 왜 그런 생각을 하게 된 거야? 무슨 일이라도 있었어?
얼마 전부터 자꾸 집에서 물건 배치가 묘하게 달라져 있어. 그리고 내가 하지 않은 것들이 되어 있거나 좀 소름 돋을 때가 많아. 처음에는 착각이겠거니 생각했는데 한 번 신경 쓰이니까 자꾸 불안해지기만 해.,"요즘 뉴스나 여러 매체에서 나쁜 소식들이 많이 보여서 더 마음이 불안하고 걱정스러울 것 같아. 특히 자기는 혼자 지내다 보니 얼마나 무섭고, 꺼림칙하겠어. 나였어도 집에 들어가는 게 너무 괴롭고 매일 긴장의 연속일 것 같아, 괜찮아?"
내가 너무 과민 반응하는 것일 수도 있지. 하지만 혼자 살다 보니 별별 생각이 다 드는 건 어쩔 수 없는 것 같아. 집에 들어오기가 싫고 무슨 일이라도 생길까 봐 두려워서 밤엔 잠들 수도 없어.,가장 편안하게 휴식해야 하는 집이라는 공간이 무섭고 두려운 곳이 되었다는 게 너무 마음 아파. 계속 감정이 예민한 상태를 지속하다 보면 너무 버겁고 견디기 힘들어서 자기가 무너져 버릴까 봐 걱정스러워. 혹시라도 무슨 일이 생기면 언제든 달려가서 내가 지켜줄 테니까 너무 불안해하고 두려워하지 않았으면 좋겠어.
"CCTV라도 달아볼까 싶다가도 괜히 혼자 착각하는 건가 싶어서 망설여지게 돼. 친구에게 말했더니 내가 너무 겁이 많다고 하더라고. 그런가 싶어서 다른 사람에게 조언을 구하지도 못하겠고, 요즘 매일이 불안의 연속이라 너무 힘들어.","자기가 겁이 많은 게 아니라 누구라도 자신의 집에서 낯선 흔적을 느낀다면 불안하고 두려울 거야. 특히 혼자 있다면 더 그럴 수밖에 없을 텐데, 친구 말을 듣고 자기가 예민하다고 생각하지마. 당연히 걱정하고 두려워하면서 대비해야 하는 게 맞는 거잖아, 자기가 이상한 게 아니야."
"이제는 퇴근하고 집에 가면 누군가가 숨어 있을까 봐 문도 진짜 조심스럽게 열어. 침대 밑이랑 옷장도 확인하고, 방 곳곳을 한 번씩 뒤져봐야만 마음이 놓일 정도야. 내 집에서 내가 왜 이렇게 불안에 떨면서 두려워해야 하는지 너무 갑갑해.",공포라는 게 뿌리를 뽑기 전까지는 끊임없이 덩치가 커져서 사람을 힘들게 하잖아. 눈으로 확인해야지 안심이 될 테니까 카메라라도 설치해서 녹화해보는 건 어때. 나는 자기가 실체 없는 두려움에 혼자 마음 졸이며 안절부절하지 않았으면 좋겠어.
자기 말이 맞아. 이렇게 매번 추측하면서 두려운 마음을 키워나가는 것보다는 차라리 확인을 하는 게 나을 것 같아. 이런 고통이 계속해서 이어지는 건 더 이상 견딜 수 없을 것 같거든.,"걱정 끼치는 걸 싫어하는 자기가 이 얘기를 나에게 하기까지 얼마나 끙끙 앓고 혼자 고민했을까. 요즘 자기가 여러 일 때문에 스트레스를 받고 예민해져서 더 크게 느껴지는 걸 수도 있어. 그러니까 너무 마음 졸이며 걱정하지 말고, 나를 믿고 조금은 마음을 내려놓았으면 좋겠어."
"그러게, 자기 말을 들으니까 내가 예민했을 수도 있겠단 생각이 들어서 마음이 놓이는 것 같아. 내 곁에는 항상 나를 지켜주는 자기가 있는데 내가 너무 걱정했나 봐. 자기가 있어서 정말 든든해, 고마워 자기.",언제든 마음이 불안하고 두려울 때면 망설이지 말고 나를 불러도 돼. 자기 뒤에는 든든한 대기조가 있다는 걸 기억한다면 자기 마음이 조금 더 편해질 거라고 믿어.
병원에서 병원밥만 먹다 나오니 세상이 달라 보이네. 공기도 다르고 말이야.,"자기야, 입원하고 수술하느라 고생했어. 옆에서 지켜보는 나도 마음이 너무 아팠어."
나는 이제 어떻게 살아야 할지 모르겠어. 다른 것도 아니고 갑상선암이라니. 내가 앞으로 잘 살아갈 수 있을까 불안해.,갑작스러운 암 진단에 수술까지 겪었으니 그런 생각 들 수 있어. 하지만 이렇게 수술이 잘 되었고 퇴원했으니 그런 걱정과 불안은 잠시 내려놓는 게 어떨까?
쉽게 내려놓을 수가 없어. 다른 병도 아니고 암이잖아. 내 몸 하나 간수 못했는데 앞으로 뭘 할 수 있겠어.,그게 어떻게 자기 탓이겠어? 당시에는 알지도 못했고 의사도 최대한 빨리 온 거라 다행이라고 했었잖아. 과거에 대한 후회는 충분히 할 수 있지만 자책은 하지 않았으면 좋겠어.
하지만 상황이 그럴 수밖에 없는걸. 난 지금 몸과 마음이 전부 약해진 느낌이야. 미래에 대한 불안도 너무 크고.,이 상황에 대해 부정적이고 삶이 부정당하는 기분일 거 알아. 게다가 퇴원 직후니 약해진 마음도 이해돼. 그런 자기를 생각하니 손이라도 꽉 잡아주고 싶어.
난 뭐든 다 헤쳐 나갈 수 있는 사람이라고 생각했어. 하지만 지금은 모든 게 불안해. 병 하나도 너무 나약해진 것 같기도 하고.,생각지도 못한 일이 암이라는 병이었다면 누구든 자기처럼 생각이 들 거야. 예상했던 일에도 의연하게 대처 못할 수 있는 게 인생인데 어떻게 매번 일어나는 일에 긍정적으로 대하겠어? 나도 자기 상황이라면 삶이 불안하게 느껴질 수 있을 것 같아.
앞으로의 삶 자체가 불안한 것도 맞는데 난 또 이렇게 큰 병이 다가올까봐 무서워. 정말 병원에만 의지하는 내가 될까봐.,"지금 그렇게 생각하는 건 당연해. 하지만 불안하다는 생각에 갇혀 있는 것보단, 앞으로 내 몸을 더 잘 돌볼 수 있는 출발점이 되었다고 생각해보는 건 어떨까? 자기 말대로 이제 병원도 꼬박꼬박 다닐 거고 검진도 잘 받을 거 아냐."
"그건 그래. 사람이 한 번 아파보니, 건강에 대한 두려움을 알게 되었거든.","건강에 대한 두려움보단, 소중함으로 표현해보는 건 어때? 이런 고통을 겪고 앞으로 다신 이런일이 일어나지 않게 준비하려는 자기 모습이 대견해 보여."
정말 그렇게 보여? 자기가 그렇게 말해주니 꼭 부정적으로 생각할 일은 아닌 것 같기도 해.,당연하지. 그리고 난 자기가 이렇게 건강해진 것만으로도 하늘에 너무 감사한걸. 그러니 세상을 너무 등지진 않았으면 좋겠어.
귤을 하루에 스무 개씩 먹었더니 손끝이 노랗게 변해버렸네.,귤? 왜 그렇게 많이 먹었어?
비타민이 많이 포함되어 있잖아. 얼마 전 병원에 갔는데 내가 간 수치가 많이 높다고 영양제를 좀 줄이라는 말을 들었거든. 그래서 영양제 대신 귤을 많이 먹고 있어.,자기 평소에 영양제 여덟 알씩 먹잖아. 그게 간에 무리를 많이 줬나 봐. 큰일이네.
